Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
TGSRTC - 9970,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,04:15,06h 00m,451,5 Seats available,,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TGSRTC - 8930,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05:45,07h 15m,497,1 Seat available,,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TGSRTC - 8872,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:40,04:50,06h 10m,451,12 Seats available,,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TGSRTC - 8725,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,05:15,06h 15m,451,6 Seats available,,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TGSRTC - 8737,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:20,05:50,06h 30m,451,9 Seats available,,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
BSR Tours And Travels,A/C Sleeper (2+1),22:00,04:30,06h 30m,780,3 Seats available,,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
BSR Tours And Travels,A/C Seater / Sleeper (2+1),22:00,04:30,06h 30m,580,1 Seat available,,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
SAIRAJ TRAVELS,A/C Sleeper (2+1),22:15,05:00,06h 45m,800,5 Seats available,,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),22:20,05:55,07h 35m,690,4 Seats available,,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
VSR Tours and Travels,A/C Sleeper (2+1),23:00,04:30,05h 30m,719,4 Seats available,,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TGSRTC - 9571,Lahari A/C sleeper,19:55,04:25,08h 30m,684,28 Seats available,,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
TGSRTC - 1013,LAHARI A/C SLEEPER CUM SEATER,19:55,03:15,07h 20m,502,36 Seats available,,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
TGSRTC - 1326,Rajdhani (AC Semi Sleeper 2+2),19:55,01:40,05h 45m,499,26 Seats available,,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
TGSRTC - 8665,LAHARI A/C SLEEPER CUM SEATER,20:00,02:30,06h 30m,502,18 Seats available,,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
TGSRTC - 1082,LAHARI A/C SLEEPER CUM SEATER,20:15,03:15,07h 00m,502,22 Seats available,,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
TGSRTC - 7808,LAHARI A/C SLEEPER CUM SEATER,20:25,03:45,07h 20m,502,29 Seats available,,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
TGSRTC - 1619,Lahari Non A/C Sleeper Cum Seater,20:30,05:15,08h 45m,473,19 Seats available,,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
TGSRTC - 8209,LAHARI A/C SLEEPER CUM SEATER,20:30,03:00,06h 30m,502,25 Seats available,,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
TGSRTC - 7660,LAHARI A/C SLEEPER CUM SEATER,20:45,04:00,07h 15m,502,34 Seats available,,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
TGSRTC - 8211,LAHARI A/C SLEEPER CUM SEATER,21:10,04:05,06h 55m,502,25 Seats available,,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
TGSRTC - 9550,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,04:30,07h 15m,588,10 Seats available,,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
TGSRTC - 1621,Lahari Non A/C Sleeper Cum Seater,21:15,06:00,08h 45m,473,7 Seats available,,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
TGSRTC - 7290,LAHARI A/C SLEEPER CUM SEATER,21:40,05:00,07h 20m,502,16 Seats available,,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Sri Balaji Transports,A/C Sleeper (2+1),21:29,06:00,08h 31m,999,9 Seats available,,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
RESANDE TRANSPORTS,A/C Sleeper (2+1),21:45,05:45,08h 00m,950,17 Seats available,,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Al madeena Travels,Non A/C Seater / Sleeper (2+1),21:15,06:15,09h 00m,599,14 Seats available,,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Sri Balaji Transports,A/C Seater / Sleeper (2+1),21:25,05:45,08h 20m,650,13 Seats available,,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Madhavi Travels,A/C Seater / Sleeper (2+1),22:00,05:45,07h 45m,650,17 Seats available,,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
TGSRTC - 34336,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,02:45,06h 45m,517,11 Seats available,,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TGSRTC - 8708,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,03:30,07h 15m,517,13 Seats available,,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TGSRTC - 7645,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,04:45,07h 45m,517,5 Seats available,,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TGSRTC - 34340,Rajdhani (AC Semi Sleeper 2+2),21:15,04:30,07h 15m,627,19 Seats available,,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TGSRTC - 8729,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,05:00,07h 15m,517,6 Seats available,,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TGSRTC - 34332,LAHARI A/C SLEEPER CUM SEATER,22:00,05:00,07h 00m,627,4 Seats available,,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TGSRTC - 8725,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,06:15,07h 15m,517,6 Seats available,,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TGSRTC - 8737,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:20,06:50,07h 30m,517,8 Seats available,,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
SAIRAJ TRAVELS,A/C Sleeper (2+1),22:15,05:45,07h 30m,800,5 Seats available,,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
BSR Tours And Travels,A/C Seater / Sleeper (2+1),20:50,05:30,08h 40m,580,1 Seat available,,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),22:20,05:50,07h 30m,690,4 Seats available,,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
Bharathi Tours & Travels,A/C Sleeper (2+1),22:20,05:50,07h 30m,801,7 Seats available,,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
BSR Tours And Travels,A/C Sleeper (2+1),20:50,05:30,08h 40m,780,2 Seats available,,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TGSRTC - 2991,RAJDHANI (A.C. Semi Sleeper),19:55,22:55,03h 00m,351,37 Seats available,,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 40310,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:10,22:50,02h 40m,289,33 Seats available,,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 40710,Rajdhani (AC Semi Sleeper 2+2),20:40,00:10,03h 30m,351,33 Seats available,,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 5966,Rajdhani (AC Semi Sleeper 2+2),21:10,23:50,02h 40m,351,36 Seats available,,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 30710,RAJDHANI (A.C. Semi Sleeper),21:35,00:35,03h 00m,351,37 Seats available,,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 1102,RAJDHANI (A.C. Semi Sleeper),21:35,00:10,02h 35m,351,37 Seats available,,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 41162,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,00:45,03h 00m,289,33 Seats available,,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 41362,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:05,01:05,03h 00m,289,33 Seats available,,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 41331,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:05,02:05,03h 00m,289,33 Seats available,,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 40577,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:20,02:20,03h 00m,289,29 Seats available,,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
APSRTC - 3793,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:40,02:45,03h 05m,318,31 Seats available,,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
